0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,angle,yarnwidth,yarnheight,space,epoxy_e,epoxy_v,yield_strength_1,plastic_strain_1,yield_strength_2,plastic_strain_2,fibre_density (kg/m^3),fibre_lineardensity (kg/m),fibre_e1,fibre_e2,fibre_e3,fibre_g12,fibre_g23,fibre_g13,fibre_v1,fibre_v2,fibre_v3,S_0,E_0,S_1,E_1,S_2,E_2,S_3,E_3,S_4,E_4,S_5,E_5,S_6,E_6,S_7,E_7,S_8,E_8,S_9,E_9,S_10,E_10,S_11,E_11,S_12,E_12,S_13,E_13,S_14,E_14,S_15,E_15,S_16,E_16,S_17,E_17,S_18,E_18,S_19,E_19,S_20,E_20
0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,1,0,15,0.753779439,0.176180412,1.542280656,15200,0.4,2,0,200,0.4,2550,0.00026597,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,766956.35,2.47E-05,1533909.58,4.94E-05,2299491.61,7.42E-05,2954183.62,9.89E-05,3404774.72,0.0001236,3786634.6,0.0001483,4143654.44,0.0001731,4490254.03,0.0001978,4831328.3,0.0002225,5168958.95,0.0002472,5504108.88,0.000272,5837346.49,0.0002967,6169052.79,0.0003214,6499498.3,0.0003461,6828900.54,0.0003709,7157407.06,0.0003956,7485149.48,0.0004203,7812222.02,0.000445,8138709.89,0.0004698,8464684.43,0.0004945
0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,15,0.339292373,0.104047677,0.70996037,15200,0.4,2,0,200,0.4,2550,7.07E-05,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,737217.14,2.46E-05,1474434.29,4.92E-05,2210602.94,7.38E-05,2825240.29,9.85E-05,3232796.7,0.0001231,3566274.51,0.0001477,3875571.2,0.0001723,4174293.32,0.0001969,4467107.22,0.0002215,4756186.46,0.0002462,5042631.22,0.0002708,5327081.09,0.0002954,5609961.61,0.00032,5891579.51,0.0003446,6172131.64,0.0003692,6451786.82,0.0003939,6730658.44,0.0004185,7008854.8,0.0004431,7286457.43,0.0004677,7563543.43,0.0004923
0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,15,0.779236816,0.307646809,1.462489795,15200,0.4,2,0,200,0.4,2550,0.000480122,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,826316.54,2.50E-05,1652626.17,5.00E-05,2469279.88,7.50E-05,3115963.45,9.99E-05,3591859.41,0.0001249,4003164.14,0.0001499,4389425.08,0.0001749,4764724.19,0.0001999,5134015.67,0.0002249,5499498.41,0.0002499,5862287.76,0.0002748,6222988.24,0.0002998,6582048.34,0.0003248,6939793.54,0.0003498,7296446.4,0.0003748,7652185.99,0.0003998,8007127.35,0.0004248,8361364.19,0.0004498,8714976,0.0004747,9068038.09,0.0004997
1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,15,0.86945499,0.398421625,1.700984875,15200,0.4,2,0,200,0.4,2550,0.000693777,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,793709.64,2.48E-05,1587419.28,4.95E-05,2372652.26,7.43E-05,2995059.11,9.90E-05,3437148.51,0.0001238,3812734,0.0001485,4161268.25,0.0001733,4496884.44,0.000198,4825573.62,0.0002228,5149880.76,0.0002475,5471066.58,0.0002723,5789898.2,0.000297,6106847.81,0.0003218,6422258.14,0.0003465,6736393.05,0.0003713,7049438.08,0.000396,7361552.1,0.0004208,7672865.65,0.0004455,7983484.27,0.0004703,8293491.3,0.000495
0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,15,0.451071862,0.381462262,0.928651214,15200,0.4,2,0,200,0.4,2550,0.00034461,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,756273.75,2.48E-05,1512547.51,4.96E-05,2258192.34,7.44E-05,2867751.6,9.92E-05,3293855.61,0.000124,3631237.37,0.0001488,3939784.61,0.0001737,4236339.85,0.0001985,4526092.09,0.0002233,4811383.56,0.0002481,5093466.15,0.0002729,5373059.84,0.0002977,5650674.22,0.0003225,5926685.49,0.0003473,6201359.85,0.0003721,6474903.48,0.0003969,6747493.85,0.0004217,7019251.58,0.0004465,7290289.32,0.0004713,7560694.73,0.0004961
1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,15,0.968227766,0.163543299,2.08766312,15200,0.4,2,0,200,0.4,2550,0.000317132,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,744295.76,2.47E-05,1488591.53,4.95E-05,2231993.6,7.42E-05,2893466.53,9.89E-05,3319427.13,0.0001237,3675721.78,0.0001484,4012026.26,0.0001731,4338695.66,0.0001979,4659707.18,0.0002226,4976953.21,0.0002473,5291426.68,0.0002721,5603773.16,0.0002968,5914418.29,0.0003215,6223676.85,0.0003463,6531777.1,0.000371,6838902.62,0.0003957,7145196.76,0.0004205,7450766.47,0.0004452,7755700.51,0.0004699,8060072.76,0.0004947
0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,1,15,0.902835777,0.297129707,1.789561877,15200,0.4,2,0,200,0.4,2550,0.00053726,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,796618.3,2.49E-05,1593236.59,4.97E-05,2385775.24,7.46E-05,3000975.72,9.94E-05,3431721.27,0.0001243,3803241.17,0.0001492,4151749.08,0.000174,4488799.48,0.0001989,4819389.07,0.0002237,5145683.95,0.0002486,5468880.64,0.0002734,5789734.92,0.0002983,6108698.86,0.0003232,6426131.04,0.000348,6742269.72,0.0003729,7057315.25,0.0003977,7371426.22,0.0004226,7684723,0.0004475,7997315.32,0.0004723,8309293.11,0.0004972
0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,15,0.976729461,0.299583532,1.783739524,15200,0.4,2,0,200,0.4,2550,0.000586033,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,844275.95,2.49E-05,1688551.9,4.99E-05,2523558.79,7.48E-05,3166011.67,9.98E-05,3637812.05,0.0001247,4055060.65,0.0001496,4449756.08,0.0001746,4833529.11,0.0001995,5210859.58,0.0002245,5583994.46,0.0002494,5954148.66,0.0002743,6322013.96,0.0002993,6688049.71,0.0003242,7052608.14,0.0003492,7415934.42,0.0003741,7778218.76,0.000399,8139597.84,0.000424,8500189.29,0.0004489,8860098.8,0.0004739,9219420.06,0.0004988
0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,15,0.540759703,0.242467062,1.167638428,15200,0.4,2,0,200,0.4,2550,0.000262595,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,718861.77,2.45E-05,1437723.53,4.90E-05,2154743.13,7.35E-05,2763276.25,9.80E-05,3173125.83,0.0001225,3501337.79,0.000147,3798588.71,0.0001714,4083724.15,0.0001959,4362783.07,0.0002204,4638050.27,0.0002449,4910644.05,0.0002694,5181222.63,0.0002939,5450207.54,0.0003184,5717860.39,0.0003429,5984373.66,0.0003674,6249916.9,0.0003919,6514626.39,0.0004164,6778606.54,0.0004409,7041950.4,0.0004654,7304733.79,0.0004898
1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,15,0.411667623,0.374216236,0.925088933,15200,0.4,2,0,200,0.4,2550,0.000308531,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,727056.73,2.49E-05,1454113.46,4.98E-05,2172461.24,7.47E-05,2774887.73,9.96E-05,3188598.44,0.0001245,3508617.8,0.0001494,3796805.79,0.0001743,4073452.73,0.0001992,4344028.31,0.0002241,4610577.8,0.000249,4874197.65,0.0002739,5135588.18,0.0002988,5395202.87,0.0003237,5653356.55,0.0003486,5910298.78,0.0003735,6166221.5,0.0003984,6421277.52,0.0004234,6675585.35,0.0004483,6929242.87,0.0004732,7182326.76,0.0004981
0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,15,0.678287133,0.229138319,1.285581775,15200,0.4,2,0,200,0.4,2550,0.000311273,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,816837.75,2.47E-05,1633670.24,4.94E-05,2445147.79,7.42E-05,3089616.06,9.89E-05,3559933.35,0.0001236,3966220.22,0.0001483,4347260.11,0.000173,4717146.04,0.0001977,5081045.88,0.0002225,5440981.07,0.0002472,5798054.21,0.0002719,6152991.19,0.0002966,6506239.31,0.0003213,6858083.56,0.000346,7208748.23,0.0003708,7558405.84,0.0003955,7907212.31,0.0004202,8255298.64,0.0004449,8602753,0.0004696,8949661.66,0.0004943
0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0,15,0.591937058,0.382249725,1.318008335,15200,0.4,2,0,200,0.4,2550,0.000453161,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,718216.5,2.47E-05,1436433,4.94E-05,2149449.85,7.41E-05,2756850.87,9.88E-05,3177316.28,0.0001236,3506916.68,0.0001483,3803038.25,0.000173,4087528.31,0.0001977,4366456.31,0.0002224,4641941.05,0.0002471,4915016.32,0.0002718,5186262.35,0.0002965,5456052.39,0.0003213,5724661.79,0.000346,5992290.82,0.0003707,6259087.8,0.0003954,6525175.27,0.0004201,6790647.78,0.0004448,7055580.77,0.0004695,7320042.26,0.0004942
0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,15,0.614685309,0.268111186,1.302036605,15200,0.4,2,0,200,0.4,2550,0.000330064,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,721349.61,2.44E-05,1442699.22,4.88E-05,2161447.22,7.32E-05,2728054.8,9.76E-05,3093279.27,0.000122,3390069.71,0.0001464,3662289.02,0.0001708,3922228.96,0.0001952,4175296.71,0.0002196,4424138.41,0.000244,4670144.43,0.0002685,4914039.72,0.0002929,5156292.05,0.0003173,5397221.16,0.0003417,5637067.55,0.0003661,5876007.53,0.0003905,6114178.05,0.0004149,6351674.57,0.0004393,6588586.59,0.0004637,6824984.75,0.0004881
1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,15,0.315383378,0.151262887,0.616520744,15200,0.4,2,0,200,0.4,2550,9.55E-05,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,784362.73,2.45E-05,1568725.46,4.90E-05,2343171.9,7.34E-05,2952792.43,9.79E-05,3384647.4,0.0001224,3748073.85,0.0001469,4084671.09,0.0001714,4408739.68,0.0001959,4725873.72,0.0002203,5038599.5,0.0002448,5348210.85,0.0002693,5655477.29,0.0002938,5960897.88,0.0003183,6264817.26,0.0003427,6567501.86,0.0003672,6869131.34,0.0003917,7169870.68,0.0004162,7469841.01,0.0004407,7769136.67,0.0004652,8067840.93,0.0004896
1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,15,0.681230453,0.263046725,1.348236766,15200,0.4,2,0,200,0.4,2550,0.000358886,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,793530.81,2.47E-05,1587061.62,4.95E-05,2376595.65,7.42E-05,3029052.99,9.90E-05,3494732.02,0.0001237,3890663.97,0.0001485,4260921.7,0.0001732,4620237.65,0.000198,4973818.79,0.0002227,5323859.8,0.0002475,5671412.62,0.0002722,6017052.6,0.000297,6361183.12,0.0003217,6704107.22,0.0003465,7046022.36,0.0003712,7387102.1,0.0003959,7727461.06,0.0004207,8067206.48,0.0004454,8406412.65,0.0004702,8745148.03,0.0004949
1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,15,0.928809641,0.317024058,1.818667003,15200,0.4,2,0,200,0.4,2550,0.000589724,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,802463.42,2.49E-05,1604917.86,4.98E-05,2401325.77,7.47E-05,3007839.8,9.96E-05,3424823.97,0.0001245,3787918.49,0.0001494,4129487.32,0.0001743,4459927.32,0.0001992,4783754.28,0.0002241,5103315.54,0.000249,5419828.19,0.0002739,5734061.73,0.0002988,6046511.09,0.0003237,6357499.16,0.0003486,6667277.97,0.0003735,6976031.65,0.0003984,7283914.96,0.0004233,7591031.71,0.0004482,7897475.27,0.0004731,8203325.95,0.000498
0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,15,0.656040112,0.295235225,1.209051032,15200,0.4,2,0,200,0.4,2550,0.000387908,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,835464.29,2.50E-05,1670928.57,4.99E-05,2494109.41,7.49E-05,3142619.46,9.99E-05,3625897.08,0.0001248,4040250.31,0.0001498,4431780.78,0.0001748,4812789.47,0.0001997,5187871.53,0.0002247,5559110.94,0.0002497,5927680.5,0.0002746,6294238.82,0.0002996,6659182.47,0.0003246,7022832.05,0.0003495,7385414.33,0.0003745,7747091.71,0.0003995,8107992.86,0.0004244,8468217.45,0.0004494,8827844.57,0.0004744,9186947.54,0.0004994
0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,15,0.257283576,0.213239266,0.520069399,15200,0.4,2,0,200,0.4,2550,0.000109878,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,767864.73,2.44E-05,1535717.04,4.89E-05,2292223,7.33E-05,2910319.04,9.78E-05,3351940.08,0.0001222,3708804.53,0.0001466,4035284.72,0.0001711,4350255.35,0.0001955,4658994.67,0.00022,4963485.16,0.0002444,5264816.92,0.0002688,5563729.15,0.0002933,5860718.73,0.0003177,6156145.5,0.0003422,6450272.96,0.0003666,6743299.29,0.000391,7035390.81,0.0004155,7326675.68,0.0004399,7617252.76,0.0004644,7907204.38,0.0004888
1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,15,0.514537523,0.193383163,0.950149065,15200,0.4,2,0,200,0.4,2550,0.000199281,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,812143.2,2.42E-05,1624286.4,4.85E-05,2429977.66,7.27E-05,3085398.82,9.70E-05,3569639.55,0.0001212,3986261.93,0.0001455,4374948.57,0.0001697,4751657.57,0.000194,5122108.32,0.0002182,5488610.91,0.0002425,5852325.5,0.0002667,6213998.41,0.000291,6574090.11,0.0003152,6932916.12,0.0003394,7290706.95,0.0003637,7647616.76,0.0003879,8003779.25,0.0004122,8359306.08,0.0004364,8714274.6,0.0004607,9068750.36,0.0004849
0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,15,0.699233952,0.274976655,1.36965736,15200,0.4,2,0,200,0.4,2550,0.000385078,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,805438.17,2.49E-05,1610876.35,4.99E-05,2412522.01,7.48E-05,3077629.55,9.98E-05,3565679.4,0.0001247,3978574.61,0.0001496,4366369.96,0.0001746,4744793.54,0.0001995,5118286.7,0.0002245,5488556.23,0.0002494,5856510.24,0.0002743,6222711.5,0.0002993,6587533.34,0.0003242,6951231.16,0.0003492,7314009.36,0.0003741,7676023.9,0.000399,8037402.2,0.000424,8398233.73,0.0004489,8758592.96,0.0004739,9118536.37,0.0004988
1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,15,0.666991669,0.13126394,1.209163312,15200,0.4,2,0,200,0.4,2550,0.000175346,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,862045.61,2.50E-05,1724091.21,4.99E-05,2582797.5,7.49E-05,3278627.1,9.99E-05,3792444.82,0.0001248,4256108.75,0.0001498,4699549.11,0.0001748,5132670.29,0.0001997,5559731.6,0.0002247,5982753,0.0002497,6402899.67,0.0002746,6820890.31,0.0002996,7237167.26,0.0003245,7652050.72,0.0003495,8065805.17,0.0003745,8478624.5,0.0003994,8890649.25,0.0004244,9302000.39,0.0004494,9712771.01,0.0004743,10123032.26,0.0004993
1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,15,0.470084203,0.190108967,0.919617349,15200,0.4,2,0,200,0.4,2550,0.000178982,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,777631.4,2.42E-05,1555262.8,4.84E-05,2329579.06,7.26E-05,2964892.47,9.67E-05,3412599.22,0.0001209,3790576.1,0.0001451,4141505.34,0.0001693,4480094.31,0.0001935,4812035.36,0.0002177,5139862.18,0.0002419,5464784.14,0.0002661,5787502.15,0.0002902,6108482.41,0.0003144,6428080.76,0.0003386,6746526,0.0003628,7063977.46,0.000387,7380592.89,0.0004112,7696478.34,0.0004354,8011725.32,0.0004596,8326405.97,0.0004837
1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,15,0.4902861,0.155742691,1.036820855,15200,0.4,2,0,200,0.4,2550,0.000152928,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,732778.06,2.45E-05,1465556.12,4.90E-05,2197086.6,7.36E-05,2815888.43,9.81E-05,3220372.55,0.0001226,3552020.75,0.0001471,3859098.31,0.0001716,4155446.88,0.0001961,4445743.49,0.0002207,4732310.2,0.0002452,5016288.2,0.0002697,5298327.96,0.0002942,5578872.14,0.0003187,5858201.68,0.0003433,6136510.08,0.0003678,6413957.61,0.0003923,6690674.26,0.0004168,6966762.6,0.0004413,7242299,0.0004658,7517351.63,0.0004904
1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,15,0.607324632,0.303440043,1.172605809,15200,0.4,2,0,200,0.4,2550,0.000369083,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,788112.89,2.44E-05,1576026.74,4.88E-05,2353649.58,7.32E-05,2970612.55,9.76E-05,3403102.53,0.0001219,3771578.99,0.0001463,4112748.47,0.0001707,4440355.31,0.0001951,4760862.51,0.0002195,5077031.25,0.0002439,5390126.4,0.0002683,5700869.03,0.0002927,6009753.75,0.0003171,6317149.3,0.0003414,6623324.41,0.0003658,6928492.27,0.0003902,7232803.12,0.0004146,7536380.23,0.000439,7839320.94,0.0004634,8141709.35,0.0004878
0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,15,0.726815099,0.345208226,1.296660722,15200,0.4,2,0,200,0.4,2550,0.000502499,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,831418.99,2.45E-05,1662833.88,4.90E-05,2475983.61,7.35E-05,3107289.18,9.80E-05,3576387.27,0.0001225,3982357.37,0.000147,4359704.81,0.0001715,4724247.83,0.000196,5081961.2,0.0002206,5435259.96,0.0002451,5785427.94,0.0002696,6133242.28,0.0002941,6479231.98,0.0003186,6823746.5,0.0003431,7167041.09,0.0003676,7509316.34,0.0003921,7850732.89,0.0004166,8191412.69,0.0004411,8531450.78,0.0004656,8870932.94,0.0004901
0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,15,0.452451239,0.29727292,0.979068097,15200,0.4,2,0,200,0.4,2550,0.000269375,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,710624.75,2.43E-05,1421249.5,4.87E-05,2125954.7,7.30E-05,2699370.51,9.74E-05,3074089.18,0.0001217,3367983.44,0.000146,3631900.29,0.0001704,3882969.77,0.0001947,4127091.39,0.0002191,4366820.07,0.0002434,4603508.79,0.0002678,4837909.03,0.0002921,5070490.66,0.0003164,5301577.36,0.0003408,5531418.13,0.0003651,5760225.42,0.0003895,5988153.8,0.0004138,6215314.51,0.0004381,6441802.61,0.0004625,6667700.25,0.0004868
0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,15,0.932534775,0.134848909,1.92812672,15200,0.4,2,0,200,0.4,2550,0.00025185,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,763965.62,2.47E-05,1527931.23,4.94E-05,2291296.88,7.42E-05,2967950.9,9.89E-05,3411975.55,0.0001236,3790458.41,0.0001483,4150007.73,0.000173,4500535.16,0.0001978,4845438.55,0.0002225,5186464.46,0.0002472,5524752.74,0.0002719,5860945.9,0.0002966,6195467.45,0.0003214,6528637.74,0.0003461,6860677.22,0.0003708,7191765.43,0.0003955,7522037.02,0.0004202,7851599.13,0.000445,8180537.92,0.0004697,8508932.3,0.0004944
0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,15,0.23344122,0.228356997,0.427680539,15200,0.4,2,0,200,0.4,2550,0.000106763,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,823481.03,2.41E-05,1646896.89,4.83E-05,2450703.84,7.24E-05,3093130.25,9.66E-05,3567074.3,0.0001207,3968057.1,0.0001449,4341219.35,0.000169,4700698.86,0.0001932,5051865.23,0.0002173,5397376.76,0.0002415,5738664.99,0.0002656,6076699.37,0.0002898,6412125.08,0.0003139,6745409.99,0.0003381,7076917.89,0.0003622,7406931.61,0.0003863,7735681.46,0.0004105,8063328.4,0.0004346,8390023.22,0.0004588,8715889.76,0.0004829
1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,1,15,0.702239217,0.100826031,1.292688365,15200,0.4,2,0,200,0.4,2550,0.000141804,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,849850.65,2.46E-05,1699701.29,4.92E-05,2548242.77,7.37E-05,3274892.52,9.83E-05,3803185.12,0.0001229,4280491.77,0.0001475,4738304.28,0.0001721,5186001.62,0.0001966,5627494.33,0.0002212,6064650.11,0.0002458,6498698.7,0.0002704,6930417.8,0.000295,7360331.66,0.0003196,7788781.81,0.0003441,8216035.46,0.0003687,8642300.54,0.0003933,9067741.72,0.0004179,9492481.01,0.0004425,9916613.74,0.000467,10340228.72,0.0004916
0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,15,0.923384628,0.12348127,1.632105451,15200,0.4,2,0,200,0.4,2550,0.000228357,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,878529.72,2.48E-05,1757056.04,4.96E-05,2633665.59,7.45E-05,3383942.88,9.93E-05,3945187,0.0001241,4456103.59,0.0001489,4947206,0.0001738,5427921,0.0001986,5901945.34,0.0002234,6371196.05,0.0002482,6836908.78,0.0002731,7299866.71,0.0002979,7760686.26,0.0003227,8219783.06,0.0003475,8677478.87,0.0003723,9134026.8,0.0003972,9589624.86,0.000422,10044432.76,0.0004468,10498561.65,0.0004716,10952120.8,0.0004965
1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,15,0.505966485,0.202112894,1.040683959,15200,0.4,2,0,200,0.4,2550,0.000204807,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,744161.5,2.44E-05,1488323.01,4.89E-05,2230188.73,7.33E-05,2833778.91,9.77E-05,3238273.09,0.0001221,3575418.44,0.0001466,3884756.18,0.000171,4181533.61,0.0001954,4471747.31,0.0002198,4757914.22,0.0002443,5041234.41,0.0002687,5322370.56,0.0002931,5601771.49,0.0003175,5879754.42,0.000342,6156570.4,0.0003664,6432402.41,0.0003908,6707370.84,0.0004153,6981604.09,0.0004397,7255193.01,0.0004641,7528204.71,0.0004885
1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,15,0.471714535,0.19615377,1.032632874,15200,0.4,2,0,200,0.4,2550,0.000185313,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,723134.99,2.46E-05,1446269.51,4.92E-05,2166101.11,7.39E-05,2767250.62,9.85E-05,3147810.58,0.0001231,3458204.09,0.0001477,3743520.97,0.0001723,4016524.06,0.0001969,4283000.07,0.0002216,4545386.73,0.0002462,4804930.23,0.0002708,5062343.34,0.0002954,5318075.37,0.00032,5572436.69,0.0003446,5825663.35,0.0003693,6077917.51,0.0003939,6329331.59,0.0004185,6580012.93,0.0004431,6830044.69,0.0004677,7079504.48,0.0004923
1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,15,0.963129592,0.378903829,2.025319024,15200,0.4,2,0,200,0.4,2550,0.000730876,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,735970.17,2.47E-05,1471940.33,4.94E-05,2205892.05,7.41E-05,2817219.43,9.88E-05,3228927.29,0.0001236,3563446.92,0.0001483,3871560.15,0.000173,4168642.43,0.0001977,4460130.74,0.0002224,4748105.09,0.0002471,5033678.11,0.0002718,5317461.03,0.0002965,5599826.21,0.0003212,5881039.04,0.0003459,6161289.86,0.0003707,6440730.26,0.0003954,6719470.13,0.0004201,6997601.69,0.0004448,7275207.85,0.0004695,7552356.8,0.0004942
1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,15,0.426999063,0.1878016,0.889339368,15200,0.4,2,0,200,0.4,2550,0.000160604,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,716332.25,2.41E-05,1432664.49,4.82E-05,2147240.01,7.24E-05,2741459.76,9.65E-05,3132828.12,0.0001206,3447370.28,0.0001447,3732358.33,0.0001688,4004717.97,0.0001929,4270790.03,0.0002171,4532918.4,0.0002412,4792258.28,0.0002653,5049483.32,0.0002894,5305052.22,0.0003135,5559248.43,0.0003376,5812263.53,0.0003618,6064275.59,0.0003859,6315416.48,0.00041,6565782.55,0.0004341,6815466.78,0.0004582,7064561.58,0.0004824
1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,15,0.995745664,0.320142878,1.940284343,15200,0.4,2,0,200,0.4,2550,0.000638443,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,811490.82,2.50E-05,1622981.65,4.99E-05,2430572.87,7.49E-05,3079406.11,9.99E-05,3534968.17,0.0001249,3933181.08,0.0001498,4307818.02,0.0001748,4671096.82,0.0001998,5028051.72,0.0002248,5380788.14,0.0002497,5730493.37,0.0002747,6077878.61,0.0002997,6423407.49,0.0003247,6767426.07,0.0003496,7110188.3,0.0003746,7451903.86,0.0003996,7792736.39,0.0004246,8132798.02,0.0004495,8472194.81,0.0004745,8811003.72,0.0004995
1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,15,0.229179325,0.206886516,0.437529557,15200,0.4,2,0,200,0.4,2550,9.50E-05,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,0,0,782295.3,2.36E-05,1564590.59,4.72E-05,2336520.73,7.08E-05,2980480.51,9.44E-05,3452924.6,0.000118,3838310.53,0.0001416,4191479.36,0.0001652,4530669.93,0.0001888,4861759.36,0.0002124,5187492.58,0.000236,5509363.17,0.0002596,5828234.63,0.0002832,6144714.69,0.0003068,6459240.03,0.0003304,6772152.23,0.000354,7083703.4,0.0003777,7394100.46,0.0004013,7703509.77,0.0004249,8012069.61,0.0004485,8319892.8,0.0004721
